Credito,DiffPct_CALL,DiffPct_PUT,DiffPts_CALL,DiffPts_PUT,Estrategia,Expiracion,Hora,Moneyness_CALL,Moneyness_PUT,P/L,Simbolo,Strikes_IC,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Date,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip
397.0,0.19,0.19,11.48,11.48,IRON CONDOR,02/05/2025,14:50:48,ITM,OTM,-103.0,SPX,6050/6045-6050/6055,6050.55,0.08,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
378.0,0.19,0.19,11.48,11.48,IRON CONDOR,02/05/2025,14:55:40,ITM,OTM,-122.0,SPX,6050/6045-6050/6055,6049.0,0.08,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
507.0,0.19,0.11,11.48,6.48,IRON CONDOR,02/05/2025,15:00:43,ITM,OTM,7.0,SPX,6055/6050-6050/6055,6051.07,0.08,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
500.0,0.19,0.11,11.48,6.48,IRON CONDOR,02/05/2025,15:05:47,ITM,OTM,0.0,SPX,6055/6050-6050/6055,6051.14,0.08,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
498.0,0.19,0.11,11.48,6.48,IRON CONDOR,02/05/2025,15:10:43,ITM,OTM,-2.0,SPX,6055/6050-6050/6055,6052.96,0.09,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,236,2025-02-05,,,
615.0,0.19,0.02,11.48,1.48,IRON CONDOR,02/05/2025,15:15:44,ITM,OTM,115.0,SPX,6060/6055-6050/6055,6054.43,0.09,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,236,2025-02-05,,,
500.0,0.11,0.02,6.48,1.48,IRON CONDOR,02/05/2025,15:20:44,ITM,OTM,0.0,SPX,6060/6055-6055/6060,6057.48,0.09,"[6055.0, 6060.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
505.0,0.11,0.02,6.48,1.48,IRON CONDOR,02/05/2025,15:25:45,ITM,OTM,5.0,SPX,6060/6055-6055/6060,6058.47,0.1,"[6060.0, 6055.0]","[6000.0, 6100.0]","[6050.0, 6060.0]",UP,UP,0,240,2025-02-05,,,
187.0,-0.11,0.64,-6.48,38.52,IRON CONDOR,02/06/2025,10:05:44,OTM,OTM,187.0,SPX,6045/6040-6090/6095,6070.2,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6080.0]",UP,FLAT,62,52,2025-02-06,,,
198.0,-0.11,0.55,-6.48,33.52,IRON CONDOR,02/06/2025,10:10:48,OTM,OTM,198.0,SPX,6050/6045-6090/6095,6074.44,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6080.0]",UP,FLAT,77,53,2025-02-06,,,
185.0,-0.19,0.47,-11.48,28.52,IRON CONDOR,02/06/2025,10:15:45,OTM,OTM,185.0,SPX,6055/6050-6095/6100,6078.51,0.05,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6100.0, 6080.0]",UP,FLAT,79,70,2025-02-06,,,
190.0,-0.11,0.55,-6.48,33.52,IRON CONDOR,02/06/2025,10:20:40,OTM,OTM,190.0,SPX,6050/6045-6090/6095,6075.25,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6100.0, 6080.0]",UP,FLAT,79,90,2025-02-06,,,
200.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,10:25:46,OTM,OTM,200.0,SPX,6045/6040-6085/6090,6070.09,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6080.0]",UP,FLAT,83,104,2025-02-06,,,
207.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,10:30:50,OTM,OTM,207.0,SPX,6045/6040-6085/6090,6068.75,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6080.0]",UP,FLAT,103,104,2025-02-06,,,
198.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,10:35:43,OTM,OTM,198.0,SPX,6045/6040-6085/6090,6070.14,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6080.0]",UP,FLAT,123,104,2025-02-06,,,
165.0,-0.11,0.64,-6.48,38.52,IRON CONDOR,02/06/2025,10:40:48,OTM,OTM,165.0,SPX,6045/6040-6090/6095,6069.56,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6075.0]",UP,FLAT,124,107,2025-02-06,,,
178.0,-0.02,0.72,-1.48,43.52,IRON CONDOR,02/06/2025,10:45:40,OTM,OTM,178.0,SPX,6040/6035-6085/6090,6066.51,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6075.0]",UP,FLAT,137,95,2025-02-06,,,
175.0,-0.02,0.72,-1.48,43.52,IRON CONDOR,02/06/2025,10:50:42,OTM,OTM,175.0,SPX,6040/6035-6085/6090,6065.52,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6075.0]",UP,FLAT,154,74,2025-02-06,,,
180.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,10:55:46,OTM,OTM,180.0,SPX,6045/6040-6085/6090,6066.79,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6075.0]",UP,FLAT,170,58,2025-02-06,,,
183.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,11:00:49,OTM,OTM,183.0,SPX,6045/6040-6085/6090,6066.16,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6075.0]",UP,FLAT,174,58,2025-02-06,,,
172.0,-0.02,0.64,-1.48,38.52,IRON CONDOR,02/06/2025,11:05:42,OTM,OTM,172.0,SPX,6045/6040-6085/6090,6067.61,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,174,58,2025-02-06,,,
188.0,-0.11,0.47,-6.48,28.52,IRON CONDOR,02/06/2025,11:10:44,OTM,OTM,188.0,SPX,6055/6050-6090/6095,6073.31,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,179,57,2025-02-06,,,
183.0,-0.11,0.47,-6.48,28.52,IRON CONDOR,02/06/2025,11:15:50,OTM,OTM,183.0,SPX,6055/6050-6090/6095,6074.81,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,185,49,2025-02-06,,,
180.0,-0.11,0.47,-6.48,28.52,IRON CONDOR,02/06/2025,11:20:41,OTM,OTM,180.0,SPX,6055/6050-6090/6095,6075.41,0.04,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6100.0, 6070.0]",UP,FLAT,190,40,2025-02-06,,,
198.0,-0.11,0.39,-6.48,23.52,IRON CONDOR,02/06/2025,11:25:43,OTM,OTM,198.0,SPX,6060/6055-6090/6095,6076.38,0.04,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6100.0, 6070.0]",UP,FLAT,191,45,2025-02-06,,,
205.0,-0.02,0.47,-1.48,28.52,IRON CONDOR,02/06/2025,11:30:49,OTM,OTM,205.0,SPX,6055/6050-6085/6090,6072.89,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,176,60,2025-02-06,,,
210.0,-0.02,0.47,-1.48,28.52,IRON CONDOR,02/06/2025,11:35:43,OTM,OTM,210.0,SPX,6055/6050-6085/6090,6074.3,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,162,67,2025-02-06,,,
210.0,-0.02,0.47,-1.48,28.52,IRON CONDOR,02/06/2025,11:40:47,OTM,OTM,210.0,SPX,6055/6050-6085/6090,6071.5,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,167,62,2025-02-06,,,
220.0,0.06,0.55,3.52,33.52,IRON CONDOR,02/06/2025,11:45:40,ITM P,OTM,-132.0,SPX,6050/6045-6080/6085,6067.86,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,164,62,2025-02-06,,,
200.0,-0.02,0.47,-1.48,28.52,IRON CONDOR,02/06/2025,11:50:47,OTM,OTM,200.0,SPX,6055/6050-6085/6090,6072.35,0.04,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,158,62,2025-02-06,,,
227.0,-0.02,0.39,-1.48,23.52,IRON CONDOR,02/06/2025,11:55:41,OTM,OTM,227.0,SPX,6060/6055-6085/6090,6074.38,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,154,65,2025-02-06,,,
212.0,0.06,0.55,3.52,33.52,IRON CONDOR,02/06/2025,12:00:47,ITM P,OTM,-140.0,SPX,6050/6045-6080/6085,6067.84,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,143,67,2025-02-06,,,
237.0,0.06,0.47,3.52,28.52,IRON CONDOR,02/06/2025,12:05:45,ITM P,OTM,-115.0,SPX,6055/6050-6080/6085,6069.55,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,140,67,2025-02-06,,,
230.0,0.06,0.47,3.52,28.52,IRON CONDOR,02/06/2025,12:10:27,ITM P,OTM,-122.0,SPX,6055/6050-6080/6085,6070.05,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,140,67,2025-02-06,,,
202.0,0.06,0.55,3.52,33.52,IRON CONDOR,02/06/2025,12:15:40,ITM P,OTM,-150.0,SPX,6050/6045-6080/6085,6067.95,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,149,55,2025-02-06,,,
210.0,-0.02,0.39,-1.48,23.52,IRON CONDOR,02/06/2025,12:20:42,OTM,OTM,210.0,SPX,6060/6055-6085/6090,6074.34,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,158,43,2025-02-06,,,
205.0,-0.02,0.39,-1.48,23.52,IRON CONDOR,02/06/2025,12:25:47,OTM,OTM,205.0,SPX,6060/6055-6085/6090,6074.55,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,154,39,2025-02-06,,,
222.0,0.06,0.47,3.52,28.52,IRON CONDOR,02/06/2025,12:30:42,ITM P,OTM,-130.0,SPX,6055/6050-6080/6085,6070.27,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,153,24,2025-02-06,,,
255.0,0.06,0.39,3.52,23.52,IRON CONDOR,02/06/2025,12:35:50,ITM P,OTM,-97.0,SPX,6060/6055-6080/6085,6072.0,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,160,20,2025-02-06,,,
252.0,0.06,0.39,3.52,23.52,IRON CONDOR,02/06/2025,12:40:44,ITM P,OTM,-100.0,SPX,6060/6055-6080/6085,6072.5,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,148,20,2025-02-06,,,
248.0,0.06,0.39,3.52,23.52,IRON CONDOR,02/06/2025,12:45:41,ITM P,OTM,-104.0,SPX,6060/6055-6080/6085,6071.65,0.05,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,142,20,2025-02-06,,,
278.0,0.06,0.31,3.52,18.52,IRON CONDOR,02/06/2025,12:50:40,ITM P,OTM,-74.0,SPX,6065/6060-6080/6085,6074.3,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6100.0, 6070.0]",UP,FLAT,132,20,2025-02-06,,,
225.0,-0.02,0.31,-1.48,18.52,IRON CONDOR,02/06/2025,12:55:47,OTM,OTM,225.0,SPX,6065/6060-6085/6090,6076.3,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6100.0]",UP,FLAT,119,27,2025-02-06,,,
220.0,-0.02,0.31,-1.48,18.52,IRON CONDOR,02/06/2025,13:00:46,OTM,OTM,220.0,SPX,6065/6060-6085/6090,6076.39,0.05,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6100.0]",UP,FLAT,108,41,2025-02-06,,,
255.0,-0.02,0.22,-1.48,13.52,IRON CONDOR,02/06/2025,13:05:44,OTM,OTM,255.0,SPX,6070/6065-6085/6090,6078.91,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6100.0]",UP,FLAT,91,56,2025-02-06,,,
250.0,-0.02,0.22,-1.48,13.52,IRON CONDOR,02/06/2025,13:10:45,OTM,OTM,250.0,SPX,6070/6065-6085/6090,6076.88,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6075.0]",UP,FLAT,73,71,2025-02-06,,,
265.0,0.06,0.31,3.52,18.52,IRON CONDOR,02/06/2025,13:15:39,ITM P,OTM,-87.0,SPX,6065/6060-6080/6085,6074.91,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,FLAT,58,81,2025-02-06,,,
265.0,0.06,0.31,3.52,18.52,IRON CONDOR,02/06/2025,13:20:49,ITM P,OTM,-87.0,SPX,6065/6060-6080/6085,6075.43,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6075.0]",UP,FLAT,46,94,2025-02-06,,,
298.0,0.06,0.22,3.52,13.52,IRON CONDOR,02/06/2025,13:25:43,ITM P,OTM,-54.0,SPX,6070/6065-6080/6085,6075.81,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6075.0]",UP,FLAT,46,98,2025-02-06,,,
288.0,0.06,0.22,3.52,13.52,IRON CONDOR,02/06/2025,13:30:41,ITM P,OTM,-64.0,SPX,6070/6065-6080/6085,6075.7,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6070.0, 6075.0]",UP,FLAT,44,109,2025-02-06,,,
295.0,0.06,0.22,3.52,13.52,IRON CONDOR,02/06/2025,13:35:43,ITM P,OTM,-57.0,SPX,6070/6065-6080/6085,6075.66,0.06,"[6080.0, 6085.0]","[6200.0, 6120.0]","[6075.0, 6070.0]",UP,FLAT,26,125,2025-02-06,,,
293.0,0.14,0.31,8.52,18.52,IRON CONDOR,02/06/2025,13:40:42,ITM,OTM,-207.0,SPX,6065/6060-6075/6080,6071.05,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,29,128,2025-02-06,,,
290.0,0.14,0.31,8.52,18.52,IRON CONDOR,02/06/2025,13:45:41,ITM,OTM,-210.0,SPX,6065/6060-6075/6080,6071.6,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,32,132,2025-02-06,,,
275.0,0.06,0.22,3.52,13.52,IRON CONDOR,02/06/2025,13:50:40,ITM P,OTM,-77.0,SPX,6070/6065-6080/6085,6073.32,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,33,131,2025-02-06,,,
288.0,0.14,0.31,8.52,18.52,IRON CONDOR,02/06/2025,13:55:49,ITM,OTM,-212.0,SPX,6065/6060-6075/6080,6070.44,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,43,121,2025-02-06,,,
285.0,0.14,0.31,8.52,18.52,IRON CONDOR,02/06/2025,14:00:44,ITM,OTM,-215.0,SPX,6065/6060-6075/6080,6069.97,0.06,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,56,106,2025-02-06,,,
338.0,0.14,0.22,8.52,13.52,IRON CONDOR,02/06/2025,14:05:41,ITM,OTM,-162.0,SPX,6070/6065-6075/6080,6072.13,0.07,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,67,91,2025-02-06,,,
333.0,0.14,0.22,8.52,13.52,IRON CONDOR,02/06/2025,14:10:47,ITM,OTM,-167.0,SPX,6070/6065-6075/6080,6073.44,0.07,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,76,73,2025-02-06,,,
330.0,0.14,0.22,8.52,13.52,IRON CONDOR,02/06/2025,14:15:40,ITM,OTM,-170.0,SPX,6070/6065-6075/6080,6070.42,0.07,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,81,65,2025-02-06,,,
325.0,0.14,0.22,8.52,13.52,IRON CONDOR,02/06/2025,14:20:48,ITM,OTM,-175.0,SPX,6070/6065-6075/6080,6071.33,0.07,"[6080.0, 6085.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,94,50,2025-02-06,,,
330.0,0.22,0.31,13.52,18.52,IRON CONDOR,02/06/2025,14:25:41,ITM,OTM,-170.0,SPX,6065/6060-6070/6075,6068.75,0.07,"[6080.0, 6060.0]","[6120.0, 6080.0]","[6075.0, 6070.0]",UP,FLAT,104,36,2025-02-06,,,
302.0,0.31,0.47,18.52,28.52,IRON CONDOR,02/06/2025,14:30:45,ITM,OTM,-198.0,SPX,6055/6050-6065/6070,6062.53,0.06,"[6080.0, 6060.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,FLAT,117,20,2025-02-06,,,
238.0,0.39,0.8,23.52,48.52,IRON CONDOR,02/06/2025,14:35:41,ITM,OTM,-262.0,SPX,6035/6030-6060/6065,6047.89,0.05,"[6035.0, 6030.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,FLAT,136,8,2025-02-06,,,
295.0,0.39,0.64,23.52,38.52,IRON CONDOR,02/06/2025,14:40:47,ITM,OTM,-205.0,SPX,6045/6040-6060/6065,6054.39,0.03,"[6055.0, 6050.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,DOWN,146,4,2025-02-06,,,
260.0,0.39,0.72,23.52,43.52,IRON CONDOR,02/06/2025,14:45:40,ITM,OTM,-240.0,SPX,6040/6035-6060/6065,6052.31,0.02,"[6035.0, 6050.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,DOWN,159,0,2025-02-06,,,
310.0,0.31,0.47,18.52,28.52,IRON CONDOR,02/06/2025,14:50:45,ITM,OTM,-190.0,SPX,6055/6050-6065/6070,6060.63,0.0,"[6060.0, 6055.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,DOWN,168,0,2025-02-06,,,
375.0,0.39,0.47,23.52,28.52,IRON CONDOR,02/06/2025,14:55:40,ITM,OTM,-125.0,SPX,6055/6050-6060/6065,6060.73,-0.01,"[6060.0, 6055.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,177,0,2025-02-06,,,
387.0,0.47,0.55,28.52,33.52,IRON CONDOR,02/06/2025,15:00:47,ITM,OTM,-113.0,SPX,6050/6045-6055/6060,6056.52,-0.02,"[6055.0, 6060.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,182,0,2025-02-06,,,
305.0,0.39,0.55,23.52,33.52,IRON CONDOR,02/06/2025,15:05:41,ITM,OTM,-195.0,SPX,6050/6045-6060/6065,6058.07,-0.02,"[6055.0, 6060.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,194,0,2025-02-06,,,
347.0,0.39,0.47,23.52,28.52,IRON CONDOR,02/06/2025,15:10:49,ITM,OTM,-153.0,SPX,6055/6050-6060/6065,6059.02,-0.02,"[6055.0, 6060.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,205,0,2025-02-06,,,
415.0,0.39,0.39,23.52,23.52,IRON CONDOR,02/06/2025,15:15:42,ITM,OTM,-85.0,SPX,6060/6055-6060/6065,6061.61,-0.01,"[6060.0, 6055.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,215,0,2025-02-06,,,
433.0,0.39,0.39,23.52,23.52,IRON CONDOR,02/06/2025,15:20:49,ITM,OTM,-67.0,SPX,6060/6055-6060/6065,6064.69,-0.0,"[6060.0, 6070.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",DOWN,DOWN,225,0,2025-02-06,,,
392.0,0.31,0.31,18.52,18.52,IRON CONDOR,02/06/2025,15:25:41,ITM,OTM,-108.0,SPX,6065/6060-6065/6070,6066.12,0.0,"[6060.0, 6070.0]","[6120.0, 6080.0]","[6070.0, 6075.0]",UP,DOWN,234,0,2025-02-06,,,
170.0,-1.13,0.02,-69.01,0.99,IRON CONDOR,02/07/2025,10:05:47,OTM,OTM,170.0,SPX,6025/6020-6095/6100,6065.3,0.04,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,43,71,2025-02-07,,,
170.0,-1.21,-0.15,-74.01,-9.01,IRON CONDOR,02/07/2025,10:10:48,OTM,ITM,-330.0,SPX,6035/6030-6100/6105,6068.54,0.03,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,63,71,2025-02-07,,,
162.0,-1.13,0.02,-69.01,0.99,IRON CONDOR,02/07/2025,10:15:49,OTM,OTM,162.0,SPX,6025/6020-6095/6100,6063.62,0.02,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,83,71,2025-02-07,,,
180.0,-1.05,0.02,-64.01,0.99,IRON CONDOR,02/07/2025,10:20:46,OTM,OTM,180.0,SPX,6025/6020-6090/6095,6062.11,0.01,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,103,71,2025-02-07,,,
180.0,-1.13,-0.15,-69.01,-9.01,IRON CONDOR,02/07/2025,10:25:45,OTM,ITM,-320.0,SPX,6035/6030-6095/6100,6069.56,0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,123,71,2025-02-07,,,
165.0,-1.05,0.02,-64.01,0.99,IRON CONDOR,02/07/2025,10:30:44,OTM,OTM,165.0,SPX,6025/6020-6090/6095,6066.82,-0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,FLAT,143,71,2025-02-07,,,
167.0,-1.05,-0.07,-64.01,-4.01,IRON CONDOR,02/07/2025,10:35:45,OTM,ITM P,-234.0,SPX,6030/6025-6090/6095,6067.57,-0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,FLAT,163,71,2025-02-07,,,
175.0,-1.05,-0.07,-64.01,-4.01,IRON CONDOR,02/07/2025,10:40:46,OTM,ITM P,-226.0,SPX,6030/6025-6090/6095,6069.53,-0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,FLAT,178,60,2025-02-07,,,
162.0,-1.05,-0.07,-64.01,-4.01,IRON CONDOR,02/07/2025,10:45:43,OTM,ITM P,-239.0,SPX,6030/6025-6090/6095,6063.73,0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,194,42,2025-02-07,,,
180.0,-1.05,-0.15,-64.01,-9.01,IRON CONDOR,02/07/2025,10:50:43,OTM,ITM,-320.0,SPX,6035/6030-6090/6095,6068.03,0.0,"[6100.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,FLAT,213,27,2025-02-07,,,
152.0,-0.89,0.43,-54.01,25.99,IRON CONDOR,02/07/2025,10:55:42,OTM,OTM,152.0,SPX,6000/5995-6080/6085,6051.12,0.0,"[6075.0, 6100.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",UP,DOWN,226,9,2025-02-07,,,
175.0,-0.81,0.43,-49.01,25.99,IRON CONDOR,02/07/2025,11:00:43,OTM,OTM,175.0,SPX,6000/5995-6075/6080,6046.78,-0.0,"[6075.0, 6100.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,DOWN,235,0,2025-02-07,,,
160.0,-0.73,0.6,-44.01,35.99,IRON CONDOR,02/07/2025,11:05:41,OTM,OTM,160.0,SPX,5990/5985-6070/6075,6039.72,-0.0,"[6000.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,DOWN,239,0,2025-02-07,,,
160.0,-0.81,0.43,-49.01,25.99,IRON CONDOR,02/07/2025,11:10:46,OTM,OTM,160.0,SPX,6000/5995-6075/6080,6047.45,-0.01,"[6075.0, 6100.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,DOWN,239,0,2025-02-07,,,
175.0,-0.73,0.43,-44.01,25.99,IRON CONDOR,02/07/2025,11:15:43,OTM,OTM,175.0,SPX,6000/5995-6070/6075,6044.27,-0.01,"[6075.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6120.0]",DOWN,DOWN,239,0,2025-02-07,,,
180.0,-0.97,0.1,-59.01,5.99,IRON CONDOR,02/07/2025,11:20:45,OTM,OTM,180.0,SPX,6020/6015-6085/6090,6061.34,-0.01,"[6075.0, 6100.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,235,0,2025-02-07,,,
165.0,-0.81,0.35,-49.01,20.99,IRON CONDOR,02/07/2025,11:25:40,OTM,OTM,165.0,SPX,6005/6000-6075/6080,6051.63,-0.01,"[6075.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,239,0,2025-02-07,,,
170.0,-0.73,0.43,-44.01,25.99,IRON CONDOR,02/07/2025,11:30:45,OTM,OTM,170.0,SPX,6000/5995-6070/6075,6044.56,-0.01,"[6075.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,235,0,2025-02-07,,,
175.0,-0.64,0.52,-39.01,30.99,IRON CONDOR,02/07/2025,11:35:49,OTM,OTM,175.0,SPX,5995/5990-6065/6070,6039.52,-0.01,"[6000.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,239,0,2025-02-07,,,
165.0,-0.73,0.43,-44.01,25.99,IRON CONDOR,02/07/2025,11:40:41,OTM,OTM,165.0,SPX,6000/5995-6070/6075,6043.32,-0.01,"[6000.0, 6075.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,239,0,2025-02-07,,,
170.0,-0.64,0.43,-39.01,25.99,IRON CONDOR,02/07/2025,11:45:46,OTM,OTM,170.0,SPX,6000/5995-6065/6070,6039.87,-0.01,"[6000.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,235,0,2025-02-07,,,
155.0,-0.64,0.43,-39.01,25.99,IRON CONDOR,02/07/2025,11:50:50,OTM,OTM,155.0,SPX,6000/5995-6065/6070,6039.35,-0.01,"[6000.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6050.0]",DOWN,DOWN,235,0,2025-02-07,,,
170.0,-0.56,0.43,-34.01,25.99,IRON CONDOR,02/07/2025,11:55:42,OTM,OTM,170.0,SPX,6000/5995-6060/6065,6036.35,-0.01,"[6000.0, 6050.0]","[6100.0, 6000.0]","[6100.0, 6080.0]",DOWN,DOWN,236,0,2025-02-07,,,
